# iteration objective gradient_norm
24922 1.458976687721161909e+02 6.328467302596865096e+01
24923 1.458926265948024366e+02 6.328407941011034410e+01
24924 1.458875845120628583e+02 6.328348623892464531e+01
24925 1.458825425238257480e+02 6.328289351203260082e+01
24926 1.458775006300194264e+02 6.328230122905572586e+01
24927 1.458724588305723273e+02 6.328170938961574876e+01
24928 1.458674171254128851e+02 6.328111799333481002e+01
24929 1.458623755144696474e+02 6.328052703983548355e+01
24930 1.458573339976710770e+02 6.327993652874048536e+01
24931 1.458522925749459773e+02 6.327934645967300042e+01
24932 1.458472512462230384e+02 6.327875683225656900e+01
24933 1.458422100114310069e+02 6.327816764611498712e+01
24934 1.458371688704985445e+02 6.327757890087242743e+01
24935 1.458321278233547957e+02 6.327699059615347466e+01
24936 1.458270868699285927e+02 6.327640273158296935e+01
24937 1.458220460101489095e+02 6.327581530678613575e+01
24938 1.458170052439448909e+02 6.327522832138853914e+01
24939 1.458119645712457384e+02 6.327464177501595799e+01
24940 1.458069239919805113e+02 6.327405566729472497e+01
24941 1.458018835060784966e+02 6.327346999785137172e+01
24942 1.457968431134691514e+02 6.327288476631282066e+01
24943 1.457918028140817626e+02 6.327229997230629266e+01
24944 1.457867626078457874e+02 6.327171561545937806e+01
24945 1.457817224946905981e+02 6.327113169539989457e+01
24946 1.457766824745459360e+02 6.327054821175622834e+01
24947 1.457716425473414859e+02 6.326996516415690053e+01
24948 1.457666027130067619e+02 6.326938255223091545e+01
24949 1.457615629714716192e+02 6.326880037560742664e+01
24950 1.457565233226658279e+02 6.326821863391607792e+01
24951 1.457514837665192999e+02 6.326763732678681862e+01
24952 1.457464443029619474e+02 6.326705645384990362e+01
24953 1.457414049319237108e+02 6.326647601473593596e+01
24954 1.457363656533347580e+02 6.326589600907584554e+01
24955 1.457313264671251147e+02 6.326531643650088199e+01
24956 1.457262873732249489e+02 6.326473729664268575e+01
24957 1.457212483715645703e+02 6.326415858913323120e+01
24958 1.457162094620742323e+02 6.326358031360476986e+01
24959 1.457111706446844153e+02 6.326300246968984453e+01
24960 1.457061319193253155e+02 6.326242505702147412e+01
24961 1.457010932859274988e+02 6.326184807523289066e+01
24962 1.456960547444216729e+02 6.326127152395766018e+01
24963 1.456910162947382332e+02 6.326069540282983183e+01
24964 1.456859779368078875e+02 6.326011971148356139e+01
24965 1.456809396705614290e+02 6.325954444955345934e+01
24966 1.456759014959295371e+02 6.325896961667453411e+01
24967 1.456708634128430049e+02 6.325839521248195041e+01
24968 1.456658254212329666e+02 6.325782123661137746e+01
24969 1.456607875210301302e+02 6.325724768869864789e+01
24970 1.456557497121656866e+02 6.325667456838006331e+01
24971 1.456507119945706279e+02 6.325610187529218109e+01
24972 1.456456743681762021e+02 6.325552960907195654e+01
24973 1.456406368329133727e+02 6.325495776935655812e+01
24974 1.456355993887137004e+02 6.325438635578359481e+01
24975 1.456305620355082908e+02 6.325381536799097404e+01
24976 1.456255247732286193e+02 6.325324480561682350e+01
24977 1.456204876018060190e+02 6.325267466829979668e+01
24978 1.456154505211721073e+02 6.325210495567868207e+01
24979 1.456104135312584731e+02 6.325153566739273003e+01
24980 1.456053766319964211e+02 6.325096680308146091e+01
24981 1.456003398233180519e+02 6.325039836238467217e+01
24982 1.455953031051548123e+02 6.324983034494267997e+01
24983 1.455902664774386892e+02 6.324926275039585732e+01
24984 1.455852299401013568e+02 6.324869557838504619e+01
24985 1.455801934930747734e+02 6.324812882855146512e+01
24986 1.455751571362910113e+02 6.324756250053653162e+01
24987 1.455701208696819720e+02 6.324699659398210372e+01
24988 1.455650846931796707e+02 6.324643110853025973e+01
24989 1.455600486067165775e+02 6.324586604382347588e+01
24990 1.455550126102246509e+02 6.324530139950453389e+01
24991 1.455499767036361050e+02 6.324473717521647131e+01
24992 1.455449408868834098e+02 6.324417337060279465e+01
24993 1.455399051598987512e+02 6.324360998530717382e+01
24994 1.455348695226149971e+02 6.324304701897373349e+01
24995 1.455298339749642480e+02 6.324248447124686123e+01
24996 1.455247985168790024e+02 6.324192234177118621e+01
24997 1.455197631482922418e+02 6.324136063019184206e+01
24998 1.455147278691363226e+02 6.324079933615404769e+01
24999 1.455096926793440844e+02 6.324023845930358334e+01
25000 1.455046575788484517e+02 6.323967799928641398e+01
25001 1.454996225675820654e+02 6.323911795574882433e+01
25002 1.454945876454779068e+02 6.323855832833747570e+01
25003 1.454895528124689292e+02 6.323799911669929941e+01
25004 1.454845180684881996e+02 6.323744032048159625e+01
25005 1.454794834134686425e+02 6.323688193933189439e+01
25006 1.454744488473437229e+02 6.323632397289817675e+01
25007 1.454694143700461950e+02 6.323576642082856836e+01
25008 1.454643799815098362e+02 6.323520928277175557e+01
25009 1.454593456816675143e+02 6.323465255837651000e+01
25010 1.454543114704526943e+02 6.323409624729190881e+01
25011 1.454492773477988976e+02 6.323354034916764732e+01
25012 1.454442433136396176e+02 6.323298486365341375e+01
25013 1.454392093679083189e+02 6.323242979039930134e+01
25014 1.454341755105385801e+02 6.323187512905592911e+01
25015 1.454291417414641501e+02 6.323132087927390188e+01
25016 1.454241080606186927e+02 6.323076704070434317e+01
25017 1.454190744679359000e+02 6.323021361299861098e+01
25018 1.454140409633497768e+02 6.322966059580844700e+01
25019 1.454090075467940721e+02 6.322910798878588423e+01
25020 1.454039742182027624e+02 6.322855579158325412e+01
25021 1.453989409775098522e+02 6.322800400385315100e+01
25022 1.453939078246494319e+02 6.322745262524860266e+01
25023 1.453888747595554776e+02 6.322690165542280027e+01
25024 1.453838417821623352e+02 6.322635109402940401e+01
25025 1.453788088924040665e+02 6.322580094072232981e+01
25026 1.453737760902151308e+02 6.322525119515577074e+01
25027 1.453687433755297604e+02 6.322470185698426093e+01
25028 1.453637107482823296e+02 6.322415292586261160e+01
25029 1.453586782084073263e+02 6.322360440144596794e+01
25030 1.453536457558392101e+02 6.322305628338979488e+01
25031 1.453486133968297906e+02 6.322160963515384680e+01
25032 1.453435814643721073e+02 6.321597333903117999e+01
25033 1.453385504288302741e+02 6.321034387743340233e+01
25034 1.453335202890367270e+02 6.320472124105478429e+01
25035 1.453284910438262330e+02 6.319910542060365799e+01
25036 1.453234626920346102e+02 6.319349640680194113e+01
25037 1.453184352325000361e+02 6.318789419038605359e+01
25038 1.453134086640621376e+02 6.318229876210602214e+01
25039 1.453083829855624742e+02 6.317671011272607018e+01
25040 1.453033581958441687e+02 6.317112823302412039e+01
25041 1.452983342937522480e+02 6.316555311379200788e+01
25042 1.452933112781336149e+02 6.315998474583586386e+01
25043 1.452882891478363661e+02 6.315442311997495040e+01
25044 1.452832679017110422e+02 6.314886822704293223e+01
25045 1.452782475386094916e+02 6.314332005788696733e+01
25046 1.452732280573854098e+02 6.313777860336809766e+01
25047 1.452682094568942830e+02 6.313224385436106445e+01
25048 1.452631917359931890e+02 6.312671580175450003e+01
25049 1.452581748935690200e+02 6.312119108149838098e+01
25050 1.452531589295950880e+02 6.311566045027989702e+01
25051 1.452481438443193156e+02 6.311013667647562642e+01
25052 1.452431296365755600e+02 6.310461975007697077e+01
25053 1.452381163051991564e+02 6.309910966109205788e+01
25054 1.452331038490279127e+02 6.309360639954566352e+01
25055 1.452280922669009442e+02 6.308810995547933942e+01
25056 1.452230815576596115e+02 6.308262031895128530e+01
25057 1.452180717201468667e+02 6.307713748003613574e+01
25058 1.452130627532078222e+02 6.307166142882551441e+01
25059 1.452080546556890113e+02 6.306619215542718848e+01
25060 1.452030474264393547e+02 6.306072964996575081e+01
25061 1.451980410643091659e+02 6.305527390258199461e+01
25062 1.451930355681507763e+02 6.304982490343343926e+01
25063 1.451880309368184498e+02 6.304438264269379033e+01
25064 1.451830271691681276e+02 6.303894711055348665e+01
25065 1.451780242640577114e+02 6.303351829721891164e+01
25066 1.451730222203466951e+02 6.302809619291311805e+01
25067 1.451680210368969313e+02 6.302268078787526662e+01
25068 1.451630207125712957e+02 6.301727207236071848e+01
25069 1.451580212462353359e+02 6.301187003664143305e+01
25070 1.451530226367556793e+02 6.300647467100517218e+01
25071 1.451480248830014261e+02 6.300108596575608289e+01
25072 1.451430279838427850e+02 6.299570391121433488e+01
25073 1.451380319381523805e+02 6.299032849771649722e+01
25074 1.451330367448044569e+02 6.298495971561474249e+01
25075 1.451280424026747369e+02 6.297959755527761416e+01
25076 1.451230489106411312e+02 6.297424200708950082e+01
25077 1.451180562675833414e+02 6.296889306145108378e+01
25078 1.451130644723825469e+02 6.296355070877864080e+01
25079 1.451080735239219450e+02 6.295821493950457892e+01
25080 1.451030834210865237e+02 6.295288574407705084e+01
25081 1.450980941627630045e+02 6.294756311296019646e+01
25082 1.450931057478397577e+02 6.294224703663408604e+01
25083 1.450881181752070574e+02 6.293693750559440758e+01
25084 1.450831314437569688e+02 6.293163451035238154e+01
25085 1.450781455523833756e+02 6.292633804143547849e+01
25086 1.450731604999815829e+02 6.292104808938664462e+01
25087 1.450681762854491694e+02 6.291576464476447228e+01
25088 1.450631929076849929e+02 6.291048769814329944e+01
25089 1.450582103655899289e+02 6.290521724011291838e+01
25090 1.450532286580665868e+02 6.289995326127881015e+01
25091 1.450482477840192530e+02 6.289469575226208775e+01
25092 1.450432677423540326e+02 6.288944470369931139e+01
25093 1.450382885319785657e+02 6.288420010624240319e+01
25094 1.450333101518024534e+02 6.287896195055904514e+01
25095 1.450283326007370590e+02 6.287373022733213901e+01
25096 1.450233558776952520e+02 6.286850492725997697e+01
25097 1.450183799815917780e+02 6.286328604105656837e+01
25098 1.450134049113431161e+02 6.285807355945084396e+01
25099 1.450084306658672517e+02 6.285286747318713196e+01
25100 1.450034572440843021e+02 6.284766777302526464e+01
25101 1.449984846449157203e+02 6.284247444974021590e+01
25102 1.449935128672848066e+02 6.283728749412228609e+01
25103 1.449885419101166235e+02 6.283210689697673246e+01
25104 1.449835717723376547e+02 6.282693264912412445e+01
25105 1.449786024528766859e+02 6.282176474140030820e+01
25106 1.449736339506634124e+02 6.281660316465603699e+01
25107 1.449686662646299453e+02 6.281144790975721293e+01
25108 1.449636993937096179e+02 6.280629896758492237e+01
25109 1.449587333368376392e+02 6.280115632903510203e+01
25110 1.449537680929509236e+02 6.279601998501877347e+01
25111 1.449488036609878634e+02 6.279088992646191514e+01
25112 1.449438400398888973e+02 6.278576614430549796e+01
25113 1.449388772285956577e+02 6.278064862950524372e+01
25114 1.449339152260517949e+02 6.277553737303206560e+01
25115 1.449289540312026929e+02 6.277043236587127950e+01
25116 1.449239936429950717e+02 6.276533359902362008e+01
25117 1.449190340603776406e+02 6.276024106350410392e+01
25118 1.449140752823005585e+02 6.275515475034275426e+01
25119 1.449091173077155190e+02 6.275007465058411071e+01
25120 1.449041601355764044e+02 6.274500075528791143e+01
25121 1.448992037648381483e+02 6.273993305552811961e+01
25122 1.448942481944575604e+02 6.273487154239352037e+01
25123 1.448892934233933829e+02 6.272981620698750760e+01
25124 1.448843394506053528e+02 6.272476704042822604e+01
25125 1.448793862750554808e+02 6.271972403384820183e+01
25126 1.448744338957070852e+02 6.271468717839459117e+01
25127 1.448694823115251609e+02 6.270965646522898851e+01
25128 1.448645315214763798e+02 6.270463188552766098e+01
25129 1.448595815245290623e+02 6.269961343048119318e+01
25130 1.448546323196530068e+02 6.269460109129457237e+01
25131 1.448496839058196883e+02 6.268959485918737329e+01
25132 1.448447362820024296e+02 6.268459472539350941e+01
25133 1.448397894471758320e+02 6.267960068116096295e+01
25134 1.448348434003163447e+02 6.267461271775248832e+01
25135 1.448298981404017809e+02 6.266963082644484473e+01
25136 1.448249536664118011e+02 6.266465499852915855e+01
25137 1.448200099773276577e+02 6.265968522531075990e+01
25138 1.448150670721319386e+02 6.265472149810926084e+01
25139 1.448101249498092500e+02 6.264976380825851976e+01
25140 1.448051836093453630e+02 6.264481214710633594e+01
25141 1.448002430497278681e+02 6.263986650601481898e+01
25142 1.447953032699458902e+02 6.263492687636026801e+01
25143 1.447903642689902028e+02 6.262999324953285196e+01
25144 1.447854260458530007e+02 6.262506561693705720e+01
25145 1.447804885995283541e+02 6.262014396999104804e+01
25146 1.447755519290115558e+02 6.261522830012740570e+01
25147 1.447706160332996319e+02 6.261031859879239647e+01
25148 1.447656809113913710e+02 6.260541485744629142e+01
25149 1.447607465622867551e+02 6.260051706756345880e+01
25150 1.447558129849875570e+02 6.259562522063205847e+01
25151 1.447508801784969990e+02 6.259073930815386433e+01
25152 1.447459481418200653e+02 6.258585932164501031e+01
25153 1.447410168739631331e+02 6.258098525263510226e+01
25154 1.447360863739341426e+02 6.257611709266757316e+01
25155 1.447311566407424550e+02 6.257125483329978977e+01
25156 1.447262276733993360e+02 6.256639846610259781e+01
25157 1.447212994709173017e+02 6.256154798266094019e+01
25158 1.447163720323104599e+02 6.255670337457307539e+01
25159 1.447114453565945098e+02 6.255186463345109615e+01
25160 1.447065194427866288e+02 6.254703175092080158e+01
25161 1.447015942899056427e+02 6.254220471862140585e+01
25162 1.446966698969717982e+02 6.253738352820604973e+01
25163 1.446917462630068485e+02 6.253256817134105461e+01
25164 1.446868233870341385e+02 6.252775863970642689e+01
25165 1.446819012680785193e+02 6.252295492499589358e+01
25166 1.446769799051664052e+02 6.251815701891647592e+01
25167 1.446720592973256316e+02 6.251336491318852495e+01
25168 1.446671394435854836e+02 6.250857859954608386e+01
25169 1.446622203429770934e+02 6.250379806973659669e+01
25170 1.446573019945327019e+02 6.249902331552051749e+01
25171 1.446523843972863972e+02 6.249425432867236196e+01
25172 1.446474675502733191e+02 6.248949110097925086e+01
25173 1.446425514525305971e+02 6.248473362424213207e+01
25174 1.446376361030965541e+02 6.247998189027497773e+01
25175 1.446327215010112468e+02 6.247523589090511109e+01
25176 1.446278076453159827e+02 6.247049561797304307e+01
25177 1.446228945350534900e+02 6.246576106333255751e+01
25178 1.446179821692684868e+02 6.246103221885066858e+01
25179 1.446130705470065152e+02 6.245630907640755680e+01
25180 1.446081596673149932e+02 6.245159162789627061e+01
25181 1.446032495292427882e+02 6.244687986522332324e+01
25182 1.445983401318402173e+02 6.244217378030818821e+01
25183 1.445934314741590185e+02 6.243747336508343437e+01
25184 1.445885235552522943e+02 6.243277861149446295e+01
25185 1.445836163741749374e+02 6.242808951150012575e+01
25186 1.445787099299830345e+02 6.242340605707170909e+01
25187 1.445738042217342638e+02 6.241872824019409194e+01
25188 1.445688992484875541e+02 6.241405605286451674e+01
25189 1.445639950093034827e+02 6.240938948709358414e+01
25190 1.445590915032441899e+02 6.240472853490457794e+01
25191 1.445541887293729815e+02 6.240007318833365701e+01
25192 1.445492866867547832e+02 6.239542343942996894e+01
25193 1.445443853744559988e+02 6.239077928025518816e+01
25194 1.445394847915442824e+02 6.238614070288418390e+01
25195 1.445345849370889368e+02 6.238150769940436646e+01
25196 1.445296858101606006e+02 6.237688026191595014e+01
25197 1.445247874098314469e+02 6.237225838253178978e+01
25198 1.445198897351748144e+02 6.236764205337773603e+01
25199 1.445149927852657754e+02 6.236303126659193197e+01
25200 1.445100965591808233e+02 6.235842601432543120e+01
25201 1.445052010559975884e+02 6.235382628874192079e+01
25202 1.445003062747952924e+02 6.234923208201753653e+01
25203 1.444954122146548059e+02 6.234464338634111158e+01
25204 1.444905188746579938e+02 6.234006019391419784e+01
25205 1.444856262538883982e+02 6.233548249695065380e+01
25206 1.444807343514308400e+02 6.233091028767704955e+01
25207 1.444758431663717886e+02 6.232634355833220496e+01
